WIR SIND EINE SOLIDARISCHE GESELLSCHAFT – ALLE KOMMEN,"Die Diskriminierung von religiösen, nationalen und sexuellen Minderheiten hat keinen Platz in unserem demo- kratischen Rechtsstaat. Unser Ziel ist eine solidarische Gesellschaft, in der Respekt vor der Freiheit eines jeden Menschen herrscht, aber auch Respekt vor den Werten der Mehrheitsgesellschaft. Unsere Wertvorstellungen werden von der Mehrheit der Bevölkerung gelebt. Abweichenden Lebensentwürfen begegnen wir daher ge- lassen und mit Akzeptanz und sehen keine Veranlassung, unsere Kultur und unser Brauchtum als bedroht oder angegriffen anzusehen. Wir werden uns weiterhin dafür einsetzen, dass unsere freiheitliche Gesellschaft und ihre Werte auch überzeugen.",,,,
Kein Rassismus in,"Wir sehen Deutschland mit Blick auf seine Geschichte in der besonderen Pflicht, alle Erscheinungsformen von Rassismus bereits im Ansatz zu bekämpfen. Wir stellen uns sowohl dem Alltagsrassismus als auch den Erscheinungen von strukturellem Rassismus entschieden entgegen.",,,,
Schutz der nationalen Minderheiten im,"Durch das Rahmenübereinkommen zum Schutz nationaler Minderheiten des Europarates sind die dänische Minderheit, die Minderheit der deutschen Sinti und Roma und die friesischen und sorbischen Volksgrup- pen als Minderheiten anerkannt. Ihre Schutzrechte sind jedoch nur in drei von 16 Bundesländern verfas- sungsrechtlich verankert. Wir streben daher die Aufnahme der nationalen Minderheiten ins Grundgesetz der",,,,
Jüdisches Leben,Die Förderung und Sicherstellung des jüdischen Lebens in Deutschland und ein entschiedenes Einschreiten gegen alle Erscheinungsformen des Antisemitismus und israelfeindliche Bestrebungen gehören nach unserer Auffassung zum Grundkonsens unserer Gesellschaft. Wir stellen uns auch entschieden gegen neue Erschei- nungsformen des Antisemitismus wie die QAnon-Bewegung.,,,,
Sexuelle Minderheiten mit Akzeptanz,"Wir begegnen sexuellen Minderheiten mit Akzeptanz und treten dafür ein, dass sie ein diskriminierungsfreies Leben in der Mitte unserer Gesellschaft führen können. Deswegen ist die Beseitigung von Rechtsvorschrif- ten, die sich diskriminierend auf die LGBTQI+-Community auswirken, für uns ein wichtiger Handlungsauftrag. Ebenso setzen wir uns dafür ein, dass aus Toleranz und Verständnis eine gesellschaftliche Akzeptanz für die Vielfalt sexueller Identitäten wird.",,,,
Menschenrechtsverletzung an intersexuellen Menschen,"Geschlechtsangleichende Operationen im nicht einwilligungsfähigen Alter lehnen wir ab. Wir unterstützen die Neufassung der S2k-Leitlinie „Varianten der Geschlechtsentwicklung“, welche in Zusammenarbeit mit Patien- tenorganisationen eine Neufassung der Diagnose und Behandlungsmöglichkeiten erarbeitet hat. Besonders die Begrenzung von operativen Eingriffen bei nicht einwilligungsfähigen Kindern sehen wir als Vorbild für die gesamte EU. Hierzu muss auf Basis der UN-Kinderrechtskonvention ein Dialog mit allen Mitgliedstaaten geführt werden.",,,,
Anti-Mobbing-Kampagne in allen,"Wir glauben, dass Mobbing und Bodyshaming in Schulen auch durch schlechte Vorbilder in Politik und Ge- sellschaft begünstigt werden. Wir wollen daher Anti-Mobbing-Projekte verbindlich im Lehrplan festschreiben. Mobbing kann unseren Kindern auf lange Zeiten schaden. Wir müssen es daher entschlossen zurückdrängen. Der schleichenden Akzeptanz gegenüber Ausgrenzungstendenzen und verächtlichmachender Sprache muss entgegengetreten werden.",,,,
REGION UND,"Heimat ist der Ort der Kindheit oder Jugend. Der Ort, an dem man Geborgenheit erfahren hat und Familie und Freunde leben. Heimat ist aber auch ein spezielles Brauchtum und eine besondere Kultur oder eine vertraute landschaftliche Umgebung. Wir suchen nach unserer Herkunft und unseren Wurzeln. Heimat bietet in Zeiten der Globalisierung Schutz und Orientierung, Beständigkeit und Vertrautheit. Damit die Menschen ihr Lebens- glück und Raum zur Selbstverwirklichung in ihrer Heimat finden können, wollen wir FREIE WÄHLER die hierfür notwendigen Grundlagen schaffen: gleichwertige Lebensverhältnisse in Stadt und Land.",,,,
"STARKE, SELBSTBESTIMMTE REGIONEN UND","Wir wollen die Stellung der Bundesländer sowie der Städte und Gemeinden stärken. Die politische Verantwor- tung muss dort wahrgenommen werden, wo auch die Folgen der politischen Entscheidungen zu tragen sind. Hierfür sind handlungsstarke Kommunen mit einer ausreichenden Finanzmittelausstattung und Planungssi- cherheit notwendig. Sie brauchen mehr Freiräume von Brüssel und Berlin, um wieder handlungsfähiger Poli- tik für die Bürger*innen in ihrer Heimat machen zu können. Kommunen nehmen zahlreiche Verwaltungsauf- gaben von Bund und Ländern wahr. Sie sind die Ansprechpartner vor Ort. Zu ihnen haben die Bürger*innen den engsten Kontakt.",,,,
Strukturschwache Regionen,"Wir wollen starke und vitale Städte sowie handlungsfähige Gemeinden. Durch gezielte Struktur- und Ansied- lungspolitik wollen wir den nachholbedürftigen Regionen neue Zukunftsperspektiven geben. Schnelles Inter- net, Ausbau der Verkehrswege und der Erhalt von Regionalflughäfen sind ebenso in der Fläche erforderlich wie der Fortbestand der Behörden, wie etwa der Gerichte. Den demografischen Wandel durch Wegzug in vielen Regionen wollen wir auf diese Weise bremsen.",,,,
Regionale Wirtschaftskreisläufe,"Wir wollen, dass möglichst viel Wertschöpfung und Kaufkraft in den Regionen gebunden werden. Durch den Kauf regionaler Waren und Dienstleistungen stärken wir unsere Heimat, sichern Arbeitsplätze vor Ort, verbes- sern die Steuerkraft der Gemeinden und schonen unsere Umwelt und das Klima. Wir wollen dieses Ziel durch eine regionalorientierte Wirtschaftspolitik erreichen.",,,,
„Einheimischenmodelle“,"Der heimischen Bevölkerung vergünstigt Wohnraum anbieten zu können, ist in vielen Ballungsräumen wichtig. Der Zuzug treibt die Preise in die Höhe, sodass Baugrund für viele Einheimische ohne solche Modelle zu teuer wird. Die EU stellt diese aber infrage, sodass wir uns im Sinne der Kommunen für die Einheimischenmodelle starkmachen werden.",,,,
Bezahlbarer Wohnraum ohne,"Wir wollen, dass es in den immer teurer werdenden Ballungsräumen den älteren Menschen, Geringverdie- ner*innen und Familien möglich ist, in ihrer vertrauten Umgebung zu wohnen. Durch eine clevere Wohnungs- bauoffensive wollen wir insbesondere in Zuzugsregionen das Mietpreisniveau wieder senken. Dafür ist es dringend erforderlich, überzogene Bauvorschriften zurückzunehmen und die Fördermittel für den sozialen Wohnungsbau aufzustocken. Statt für einen investitionsfeindlichen Mietendeckel stehen wir für zweckgebun- dene Bürgeranleihen nach Münchener Vorbild. Sie schaffen den finanziellen Freiraum, das Vorkaufsrecht für Immobilien nutzen zu können, und ermöglichen der öffentlichen Hand so, neuen sozialen Wohnraum zu er- schließen.",,,,
Selbstgenutztes Wohneigentum,"Wir wollen ein bezahlbares Wohnen in Deutschland sicherstellen. Dazu gehören für uns nicht nur bezahlbare Mieten und mehr Bauaktivität im Geschosswohnungsbau, sondern auch eine Erhöhung der Wohneigentums- quote. Das Leben in den eigenen vier Wänden darf kein Privileg der gesellschaftlichen Eliten sein, sondern muss der Mitte der Bevölkerung zugänglich sein. Eine hohe Wohneigentumsquote macht unser Land krisen- fest, schützt vor Altersarmut, schafft generationenüberdauernde Werte und erhöht die persönliche Freiheit in unserem Land. Neben der Wiedereinführung der Eigenheimzulage und der Stärkung von Mietkaufmodellen wollen wir deswegen auch eine Senkung der Grunderwerbskosten für Wohneigentum erreichen. Dazu muss die Grunderwerbssteuer gesenkt werden. Hierzu müssen bestehende Fehlanreize im Länderfinanzausgleich aus dem Weg geräumt werden. Außerdem streben wir eine Renaissance der Erbpachtgrundstücke an, um auch Menschen mit kleinem und mittlerem Einkommen den Weg zum Wohneigentum zu ebnen.",,,,
Wohnraum für,Wir wollen jungen Menschen und Studierenden mit Kindern die Sorgen um die Finanzierung ihrer Ausbildung nehmen. Gerade in Ballungsräumen befinden sich die großen Universitäten und Hochschulen und genau hier sind die Mieten hoch. Hier wollen wir durch die gezielte Förderung von studentischem Wohnraum für Entlastung sorgen.,,,,
Sozialen Brennpunkten,"Wir wollen der Bildung sozialer Brennpunkte und einer Spaltung unserer Gesellschaft in soziale oder eth- nische Gruppen mit einer gezielten Einbindung aller Bürger*innen entgegenwirken. Stadtplanung, gute Bil- dungspolitik und unterstützende Sozialarbeit gilt es zu fördern.",,,,
Innenstadt- und Ortskernsterben,Wir wollen unsere Städte und Gemeinden in ganz Deutschland lebenswert erhalten und weitergestalten. Das Ausbluten der Innenstädte muss gestoppt werden. Daher brauchen wir mehr Investitionen im Bereich der Städtebauförderung und der Dorferneuerung. Außerdem müssen die Möglichkeiten zum sogenannten Milieu- schutz in sozialen Erhaltungsgebieten ausgeweitet werden.,,,,
Grenzen der Nachverdichtung,"Der angespannte Wohnungsmarkt in den Metropolen und Oberzentren treibt die Mietpreise nach oben. Das Angebot an bezahlbarem Wohnraum deckt längst nicht mehr die Nachfrage. Die Antwort auf diese Entwick- lung kann nicht die grenzenlose Nachverdichtung in den Städten sein. Grün- und Erholungsflächen müssen erhalten bleiben und die Belastbarkeitsgrenzen der Infrastruktur bedacht werden, damit die Lebensqualität in den Städten langfristig erhalten bleibt. Verbunden mit der Anforderung von gleichwertigen Lebensverhält- nissen in Stadt und Land muss die Wohnbauförderung in Regionen gedacht werden und das Umland stärker einbezogen werden. Die Anbindung an Oberzentren muss insbesondere im öffentlichen Personennahverkehr und im Radverkehr verbessert werden. Dazu müssen z.B. Radschnellwege im Metro-Bereich von 25 Kilome- tern stärker gefördert werden.",,,,
Gesundheitsversorgung auf dem Land,"Wir wollen eine wohnortnahe, flächendeckende Versorgung mit freiberuflichen Haus- und Fachärzt*innen sowie mit inhabergeführten Apotheken. Zudem wollen wir sicherstellen, dass leistungsstarke Not- und Ret- tungsdienste sowie Krankenhäuser auch auf dem Land in erreichbarer Entfernung verfügbar sind.",,,,
Erhalt wohnortnaher Schulen und,"Für Familien ist die Verfügbarkeit von Schulen und Kindergärten eine wichtige Voraussetzung, um ihre Zukunft in den ländlichen Räumen zu planen. Wir wollen deshalb sicherstellen, dass diese Einrichtungen flächen- deckend verfügbar bleiben.",,,,
Sicherheit in Stadt und Land,Das persönliche Sicherheitsgefühl der Bürger*innen hat durch die hohe Anzahl von Wohnungseinbrüchen und Straftaten in den vergangenen Jahren stark gelitten und muss wiederhergestellt werden. Wir wollen deshalb,,,,
Daseinsvorsorge wie Trinkwasser in öffentlicher,"Wir wollen, dass die Dienstleistungen der Daseinsvorsorge in öffentlicher Hand bleiben bzw. zurückgeführt werden. Trinkwasser, Abwasser, Strom, Gas, Müllentsorgung und viele weitere grundlegende Dienste sind lebensnotwendig und dürfen nicht zum unkontrollierbaren Geschäftsmodell privater Unternehmen werden.",,,,
Finanzlage der Kommunen,"Die Finanzsituation vieler deutscher Städte und Gemeinden ist nach wie vor angespannt. Sie haben allein 40 Milliarden Euro in sogenannten Kassenkrediten zur kurzfristigen Finanzierung ihrer Kernaufgaben aufge- nommen. Es besteht außerdem allein im Bildungsbereich ein Investitionsstau von 55 Milliarden Euro. Diese Situation ist nicht erst durch Corona entstanden, sondern ist Folge einer jahrzehntelangen chronischen Unter- finanzierung der kommunalen Ebene. Wir stehen deshalb für eine grundlegende Reform der Kommunalfinan- zierung und wollen eine Altschuldenreduktion erreichen. Hieran muss auch die Bundesebene beteiligt werden. Unsere Kommunen müssen leistungs- und handlungsfähig bleiben. Das Konnexitätsprinzip muss vollständig eingehalten werden.",,,,
Gerechte Aufteilung der,"Wir wollen, dass die Sozialkosten von Bund und Land getragen werden. Beide Ebenen dürfen keine Normen setzen, die die Kommunen zu höheren Ausgaben zwingen, ohne dass diese angemessen ersetzt werden.",,,,
Vollständige Kostenübernahme für Flüchtlinge durch den,"Wir wollen, dass der Bund vollständig für die Kosten aufkommt, die die unkontrollierte Zuwanderung in unser Land verursacht hat. Länder und Kommunen dürfen nicht die Leidtragenden der politischen Entscheidungen der Bundesregierung sein.",,,,
Kommunen nach Militärabzug,"Bund, Länder und Kommunen haben eine gemeinsame Verantwortung, der Baulandknappheit und speziell dem Mangel an bezahlbarem Wohnraum zu begegnen. Die Bundeswehrreform 2011 hatte die Schließung oder zumindest die Verkleinerung zahlreicher Standorte zur Folge. Damit fiel in vielen Kommunen ein wichtiger Wirtschaftsfaktor weg. Dasselbe gilt für den Abzug von US-Streitkräften und der Britischen Rheinarmee. Wir wollen die wirtschaftlichen Folgen solcher Maßnahmen für die Menschen vor Ort abmildern. Dies muss über ambitionierte Konversions- und Infrastrukturprogramme erfolgen. Trotz der am 27. September 2018 in Kraft ge- setzten neuen Verbilligungsrichtlinie, die Einzelheiten zum Erstzugriff/Direktverkauf sowie zu den Verbilligungs-",,,,
Flächendeckendes,"Vielen Städten und Gemeinden ist es aufgrund ihrer finanziellen Situation nicht länger möglich, Schwimm- bäder zu unterhalten. Aber gerade für das Schwimmenlernen und die Freizeitgestaltung ist diese Infrastruktur wichtig. Wir wollen deshalb finanzielle Anreize schaffen, um eine flächendeckende Schwimmbadversorgung sicherzustellen.",,,,
Attraktiver öffentlicher Personennahverkehr in Stadt und,Wir wollen einen starken öffentlichen Personennahverkehr in den Städten und vor allem auf dem Land. Er gewährleistet eine umweltfreundliche Mobilität in unserer Heimat und erhöht damit die Lebensqualität der Bürger*innen.,,,,
DIGITALISIERUNG – DEUTSCHLAND WIRD,"Wir stehen für die Bereitstellung einer leistungs- und zukunftsfähigen Infrastruktur als Grundvoraussetzung und Impulsgeber einer erfolgreichen wirtschaftlichen Entwicklung. Gerade durch die zentrale Lage Deutsch- lands in Europa sind leistungsfähige Transportwege für die Bürger*innen und die Wirtschaft unerlässlich, vor allem auf der Schiene, aber auch auf der Straße, zu Wasser oder in der Luft. Der Entwicklung und Etablierung von ergänzenden Transportinfrastrukturen, wie z.B. dem leitungsgebundenen Warentransport, stehen wir offen gegenüber. Neben gut ausgebauten Verkehrswegen und einer sicheren und bezahlbaren Energiever- sorgung sehen wir die größte Herausforderung und Chance in einer Digitalisierungsoffensive.",,,,
Kommunikation und,"Neben den wirtschaftlichen Aspekten ist die Digitalisierung als Chance für die Vereinbarkeit von Familie und Beruf sowie für Barrierefreiheit zu betrachten und mit Blick auf die notwendige Mobilitätswende gerade im ländlichen Raum zu forcieren. Wir wollen in „Smart Villages“ mindestens genauso viel investieren wie in „Smart Cities“. Ein Schwerpunkt muss dabei das Leben im Alter sein. Die Digitalisierung bietet Chancen für ältere Menschen, damit diese möglichst lange in ihrem Umfeld leben können.",,,,
Digitalisierte Stadt (Smart,"Der Begriff „Smart City“ ist weit gefasst. Er umfasst z.B. das elektronische Antragswesen und das Internet der Dinge, wozu etwa das intelligente Steuern des Straßenverkehrs, die Optimierung der Ressourcen des öffentli- chen Personennahverkehrs und viele weitere Informationsverarbeitungen und Kommunikationswege gehören. Sinnvolle Anwendungen können das Leben der Menschen erleichtern, Effizienzen heben und zur Emissions- vermeidung beitragen. In vielen europäischen Ländern findet der gesamte Antragsprozess (Ausweis-, Melde- wesen etc.) bereits nur noch via Internet statt. Aus unserer Sicht ist es den Kommunen zu ermöglichen, ihren Bürger*innen diese Werkzeuge an die Hand zu geben. Insbesondere körperlich eingeschränkte Personen wür- den davon profitieren. Viele deutsche Kommunen arbeiten bereits an der Digitalisierung ihrer Verwaltung. Das Onlinezugangsgesetz verpflichtet Bund, Länder und Kommunen, bis Ende 2022 ihre Verwaltungsleistungen über Verwaltungsportale auch digital anzubieten. Von diesem Ziel darf nicht abgewichen werden. Nach den Erfahrungen der Corona-Pandemie muss noch mehr Wert auf eine zeitnahe und umfassende Umsetzung ge- legt werden. Der Bund sollte die notwendige Infrastruktur für den sicheren Datenverkehr und die Speicherung der sensiblen Daten der Bürger*innen zur Verfügung stellen. Bei staatlichen Projekten ist darauf zu achten, dass mindestens die allgemein anerkannten Regeln der Technik hinsichtlich Verschlüsselung und Authentifizie- rung eingehalten werden. Die nötige Infrastruktur (insbesondere Server) sollte sich innerhalb der EU befinden. Wir fordern die Unterstützung des Bundes für Landkreise und Kommunen bei der Planung, Finanzierung und Ausführung der notwendigen Bauvorhaben. Der Digitalpakt für Schulen muss durch weitere Investitionen vorangetrieben werden. Das Bundesamt für Strahlenschutz hat in der unabhängigen Begleitung der Techno- logien und des Ausbaus der Energie- und Digitalinfrastruktur eine wichtige Aufgabe wahrzunehmen, um die Sicherheit und Gesundheit der Bevölkerung zu gewährleisten und damit auch die Grundlage für die Akzeptanz der Bevölkerung zu schaffen. Es ist bei Maßnahmen einzubeziehen und personell so auszustatten, dass die Beurteilungen einen Ausbau nicht verzögern.",,,,
